Command line: train.py --algorithm qrd3qn --world 5 --stage 1 --episodes 20000 --seed 5413 --gamma 0.93 --lr 0.00025 --model_path checkpoints/qrd3qn_w51_final_93_25.pt
================================================================================
Training started at 20260114-162858
Algorithm: QRD3QN
Environment: SuperMarioBros-5-1-v0
Random Seed: 5413
Resuming from checkpoint: checkpoints/qrd3qn_w51_final_93_25.pt
Total episodes: 20000
Batch size: 64, Learning rate: 0.00025
Memory size: 200000, Target update freq: 500
Quantiles: 51, Kappa: 1.0
Config: Gamma 0.93->0.93, Epsilon 1.0->0.015
================================================================================
Ep    1 |OrigR: 123.0 ShpR: 368.3 |X:  184.0( 184.0) AvgX100: 184.0 |AvgR: 368.3( 368.3)  0 |Ls: 0.0000 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  104 |OrigR: 138.0 ShpR: 401.8 |X:  199.0( 457.0) AvgX100: 200.4 |AvgR: 403.3( 403.3)  0 |Ls: 0.0407 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  105 |OrigR: 142.0 ShpR: 409.2 |X:  202.0( 457.0) AvgX100: 200.6 |AvgR: 403.7( 403.7)  0 |Ls: 0.0478 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  106 |OrigR: 136.0 ShpR: 397.1 |X:  197.0( 457.0) AvgX100: 200.7 |AvgR: 403.9( 403.9)  0 |Ls: 0.0427 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  107 |OrigR: 145.0 ShpR: 415.5 |X:  205.0( 457.0) AvgX100: 200.9 |AvgR: 404.4( 404.4)  0 |Ls: 0.0339 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  108 |OrigR: 145.0 ShpR: 415.5 |X:  205.0( 457.0) AvgX100: 201.1 |AvgR: 404.9( 404.9)  0 |Ls: 0.0462 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  109 |OrigR: 135.0 ShpR: 393.5 |X:  195.0( 457.0) AvgX100: 201.2 |AvgR: 405.1( 405.1)  0 |Ls: 0.0455 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  110 |OrigR: 132.0 ShpR: 390.2 |X:  194.0( 457.0) AvgX100: 201.3 |AvgR: 405.4( 405.4)  0 |Ls: 0.0415 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  111 |OrigR: 128.0 ShpR: 380.8 |X:  190.0( 457.0) AvgX100: 201.4 |AvgR: 405.5( 405.5)  0 |Ls: 0.0466 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  112 |OrigR: 132.0 ShpR: 390.7 |X:  194.0( 457.0) AvgX100: 201.5 |AvgR: 405.7( 405.7)  0 |Ls: 0.0425 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  113 |OrigR: 129.0 ShpR: 381.9 |X:  190.0( 457.0) AvgX100: 201.6 |AvgR: 405.8( 405.8)  0 |Ls: 0.0646 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  114 |OrigR: -31.0 ShpR:  35.9 |X:   40.0( 457.0) AvgX100: 200.1 |AvgR: 402.5( 405.8)  1 |Ls: 0.0548 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  115 |OrigR:  89.0 ShpR: 298.4 |X:  154.0( 457.0) AvgX100: 199.1 |AvgR: 400.3( 405.8)  2 |Ls: 0.0596 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  116 |OrigR: 200.0 ShpR: 530.5 |X:  269.0( 457.0) AvgX100: 199.9 |AvgR: 401.8( 405.8)  3 |Ls: 0.0634 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  117 |OrigR:  96.0 ShpR: 314.1 |X:  161.0( 457.0) AvgX100: 199.7 |AvgR: 401.3( 405.8)  4 |Ls: 0.0620 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  118 |OrigR:  42.0 ShpR: 198.2 |X:  111.0( 457.0) AvgX100: 198.9 |AvgR: 399.6( 405.8)  5 |Ls: 0.0636 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  119 |OrigR: -31.0 ShpR:  35.9 |X:   40.0( 457.0) AvgX100: 197.5 |AvgR: 396.2( 405.8)  6 |Ls: 0.0727 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  120 |OrigR: -31.0 ShpR:  35.9 |X:   40.0( 457.0) AvgX100: 196.0 |AvgR: 392.9( 405.8)  7 |Ls: 0.0781 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  121 |OrigR:  -5.0 ShpR:  96.0 |X:   66.0( 457.0) AvgX100: 194.1 |AvgR: 388.6( 405.8)  8 |Ls: 0.0803 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  122 |OrigR:  19.0 ShpR: 147.4 |X:   89.0( 457.0) AvgX100: 192.4 |AvgR: 384.9( 405.8)  9 |Ls: 0.0730 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  123 |OrigR: 211.0 ShpR: 555.6 |X:  274.0( 457.0) AvgX100: 193.3 |AvgR: 386.8( 405.8) 10 |Ls: 0.0726 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  124 |OrigR: 370.0 ShpR: 880.5 |X:  452.0( 457.0) AvgX100: 195.9 |AvgR: 391.9( 405.8) 11 |Ls: 0.0686 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  125 |OrigR: 207.0 ShpR: 545.7 |X:  270.0( 457.0) AvgX100: 196.8 |AvgR: 393.6( 405.8) 12 |Ls: 0.0713 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  126 |OrigR: 196.0 ShpR: 516.6 |X:  275.0( 457.0) AvgX100: 197.7 |AvgR: 395.2( 405.8) 13 |Ls: 0.0729 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  127 |OrigR: 132.0 ShpR: 390.7 |X:  194.0( 457.0) AvgX100: 197.9 |AvgR: 395.7( 405.8) 14 |Ls: 0.0633 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  128 |OrigR: 207.0 ShpR: 547.7 |X:  270.0( 457.0) AvgX100: 198.9 |AvgR: 397.8( 405.8) 15 |Ls: 0.0637 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  129 |OrigR: 208.0 ShpR: 546.3 |X:  270.0( 457.0) AvgX100: 199.8 |AvgR: 399.7( 405.8) 16 |Ls: 0.0726 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  130 |OrigR: 629.0 ShpR:1421.4 |X:  705.0( 705.0) AvgX100: 205.6 |AvgR: 411.5( 411.5)  0 |Ls: 0.0607 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  131 |OrigR: 251.0 ShpR: 638.6 |X:  314.0( 705.0) AvgX100: 207.2 |AvgR: 414.8( 414.8)  0 |Ls: 0.0746 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  132 |OrigR: 202.0 ShpR: 536.7 |X:  266.0( 705.0) AvgX100: 208.1 |AvgR: 416.6( 416.6)  0 |Ls: 0.0665 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  133 |OrigR: 206.0 ShpR: 545.1 |X:  269.0( 705.0) AvgX100: 208.9 |AvgR: 418.4( 418.4)  0 |Ls: 0.0660 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  134 |OrigR: 126.0 ShpR: 372.6 |X:  186.0( 705.0) AvgX100: 208.9 |AvgR: 418.4( 418.4)  1 |Ls: 0.0663 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  135 |OrigR: 513.0 ShpR:1382.3 |X:  691.0( 705.0) AvgX100: 214.0 |AvgR: 428.6( 428.6)  0 |Ls: 0.0681 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  136 |OrigR: 110.0 ShpR: 338.5 |X:  171.0( 705.0) AvgX100: 213.9 |AvgR: 428.3( 428.6)  1 |Ls: 0.0687 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  137 |OrigR: 183.0 ShpR: 506.8 |X:  253.0( 705.0) AvgX100: 214.6 |AvgR: 429.7( 429.7)  0 |Ls: 0.0602 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  138 |OrigR:  27.0 ShpR: 301.2 |X:  173.0( 705.0) AvgX100: 214.4 |AvgR: 429.0( 429.7)  1 |Ls: 0.0636 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  139 |OrigR: 196.0 ShpR: 518.6 |X:  257.0( 705.0) AvgX100: 215.2 |AvgR: 430.7( 430.7)  0 |Ls: 0.0590 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  140 |OrigR: 382.0 ShpR: 908.2 |X:  446.0( 705.0) AvgX100: 217.8 |AvgR: 436.1( 436.1)  0 |Ls: 0.0577 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  141 |OrigR: 382.0 ShpR: 907.2 |X:  448.0( 705.0) AvgX100: 219.7 |AvgR: 439.9( 439.9)  0 |Ls: 0.0672 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  142 |OrigR: -18.0 ShpR: 277.7 |X:  159.0( 705.0) AvgX100: 219.5 |AvgR: 439.0( 439.9)  1 |Ls: 0.0642 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  143 |OrigR: 207.0 ShpR: 547.7 |X:  270.0( 705.0) AvgX100: 221.1 |AvgR: 442.6( 442.6)  0 |Ls: 0.0629 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  144 |OrigR: 203.0 ShpR: 534.3 |X:  264.0( 705.0) AvgX100: 221.9 |AvgR: 444.2( 444.2)  0 |Ls: 0.0518 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  145 |OrigR: 132.0 ShpR: 388.2 |X:  193.0( 705.0) AvgX100: 222.0 |AvgR: 444.4( 444.4)  0 |Ls: 0.0536 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  146 |OrigR: 207.0 ShpR: 546.7 |X:  270.0( 705.0) AvgX100: 222.8 |AvgR: 446.1( 446.1)  0 |Ls: 0.0629 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  147 |OrigR: 102.0 ShpR: 487.7 |X:  249.0( 705.0) AvgX100: 223.4 |AvgR: 447.3( 447.3)  0 |Ls: 0.0640 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  148 |OrigR: 210.0 ShpR: 554.0 |X:  273.0( 705.0) AvgX100: 223.6 |AvgR: 447.6( 447.6)  0 |Ls: 0.0552 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  149 |OrigR: 211.0 ShpR: 555.6 |X:  274.0( 705.0) AvgX100: 224.4 |AvgR: 449.4( 449.4)  0 |Ls: 0.0584 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  150 |OrigR: 206.0 ShpR: 543.1 |X:  268.0( 705.0) AvgX100: 225.3 |AvgR: 451.2( 451.2)  0 |Ls: 0.0612 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  151 |OrigR: 383.0 ShpR: 911.8 |X:  449.0( 705.0) AvgX100: 227.9 |AvgR: 456.6( 456.6)  0 |Ls: 0.0575 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  152 |OrigR: 211.0 ShpR: 555.1 |X:  274.0( 705.0) AvgX100: 228.8 |AvgR: 458.5( 458.5)  0 |Ls: 0.0626 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  153 |OrigR: 100.0 ShpR: 507.0 |X:  259.0( 705.0) AvgX100: 229.4 |AvgR: 459.5( 459.5)  0 |Ls: 0.0480 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  154 |OrigR: 109.0 ShpR: 493.4 |X:  251.0( 705.0) AvgX100: 229.9 |AvgR: 460.3( 460.3)  0 |Ls: 0.0508 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  155 |OrigR: 709.0 ShpR:1578.4 |X:  808.0( 808.0) AvgX100: 236.1 |AvgR: 472.4( 472.4)  0 |Ls: 0.0528 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  156 |OrigR: 385.0 ShpR: 913.5 |X:  451.0( 808.0) AvgX100: 238.6 |AvgR: 477.4( 477.4)  0 |Ls: 0.0538 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  157 |OrigR:  98.0 ShpR: 502.8 |X:  257.0( 808.0) AvgX100: 239.1 |AvgR: 478.3( 478.3)  0 |Ls: 0.0485 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  158 |OrigR: 104.0 ShpR: 495.9 |X:  253.0( 808.0) AvgX100: 239.6 |AvgR: 479.2( 479.2)  0 |Ls: 0.0510 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  159 |OrigR:  92.0 ShpR: 495.2 |X:  254.0( 808.0) AvgX100: 240.2 |AvgR: 480.1( 480.1)  0 |Ls: 0.0448 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  160 |OrigR: 128.0 ShpR: 381.8 |X:  190.0( 808.0) AvgX100: 240.1 |AvgR: 479.8( 480.1)  1 |Ls: 0.0498 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  161 |OrigR: 242.0 ShpR: 619.7 |X:  306.0( 808.0) AvgX100: 241.1 |AvgR: 481.9( 481.9)  0 |Ls: 0.0482 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  162 |OrigR: 383.0 ShpR: 911.8 |X:  452.0( 808.0) AvgX100: 243.6 |AvgR: 487.0( 487.0)  0 |Ls: 0.0501 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  163 |OrigR: 102.0 ShpR: 491.7 |X:  251.0( 808.0) AvgX100: 244.1 |AvgR: 487.8( 487.8)  0 |Ls: 0.0516 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  164 |OrigR: 200.0 ShpR: 530.0 |X:  263.0( 808.0) AvgX100: 244.7 |AvgR: 489.0( 489.0)  0 |Ls: 0.0523 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  165 |OrigR: 210.0 ShpR: 553.0 |X:  272.0( 808.0) AvgX100: 245.4 |AvgR: 490.4( 490.4)  0 |Ls: 0.0482 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  166 |OrigR: 601.0 ShpR:1375.1 |X:  691.0( 808.0) AvgX100: 250.3 |AvgR: 500.1( 500.1)  0 |Ls: 0.0487 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  167 |OrigR: 726.0 ShpR:1621.1 |X:  803.0( 808.0) AvgX100: 256.3 |AvgR: 512.2( 512.2)  0 |Ls: 0.0451 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  168 |OrigR: 196.0 ShpR: 519.1 |X:  257.0( 808.0) AvgX100: 256.9 |AvgR: 513.4( 513.4)  0 |Ls: 0.0422 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  169 |OrigR: 728.0 ShpR:1629.8 |X:  801.0( 808.0) AvgX100: 262.9 |AvgR: 525.6( 525.6)  0 |Ls: 0.0462 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  170 |OrigR: 717.0 ShpR:1624.2 |X:  802.0( 808.0) AvgX100: 268.9 |AvgR: 537.8( 537.8)  0 |Ls: 0.0528 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  171 |OrigR: 736.0 ShpR:1647.1 |X:  810.0( 810.0) AvgX100: 275.0 |AvgR: 550.2( 550.2)  0 |Ls: 0.0524 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  172 |OrigR: 644.0 ShpR:1456.9 |X:  717.0( 810.0) AvgX100: 280.2 |AvgR: 560.7( 560.7)  0 |Ls: 0.0500 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  173 |OrigR: 727.0 ShpR:1626.7 |X:  803.0( 810.0) AvgX100: 286.2 |AvgR: 572.9( 572.9)  0 |Ls: 0.0484 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  174 |OrigR: 192.0 ShpR: 518.2 |X:  257.0( 810.0) AvgX100: 286.8 |AvgR: 574.0( 574.0)  0 |Ls: 0.0514 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  175 |OrigR: 210.0 ShpR: 553.5 |X:  273.0( 810.0) AvgX100: 287.5 |AvgR: 575.5( 575.5)  0 |Ls: 0.0458 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  176 |OrigR: 384.0 ShpR: 913.9 |X:  450.0( 810.0) AvgX100: 290.0 |AvgR: 580.5( 580.5)  0 |Ls: 0.0459 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  177 |OrigR: 729.0 ShpR:1629.9 |X:  807.0( 810.0) AvgX100: 296.0 |AvgR: 592.7( 592.7)  0 |Ls: 0.0504 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  178 |OrigR: 730.0 ShpR:1632.0 |X:  805.0( 810.0) AvgX100: 302.1 |AvgR: 605.0( 605.0)  0 |Ls: 0.0509 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  179 |OrigR: 206.0 ShpR: 544.6 |X:  268.0( 810.0) AvgX100: 302.8 |AvgR: 606.5( 606.5)  0 |Ls: 0.0426 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  180 |OrigR: 206.0 ShpR: 544.6 |X:  268.0( 810.0) AvgX100: 303.4 |AvgR: 607.8( 607.8)  0 |Ls: 0.0398 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  181 |OrigR: 313.0 ShpR: 840.8 |X:  781.0( 810.0) AvgX100: 309.2 |AvgR: 612.1( 612.1)  0 |Ls: 0.0379 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  182 |OrigR: 139.0 ShpR: 402.4 |X:  199.0( 810.0) AvgX100: 309.2 |AvgR: 612.0( 612.1)  1 |Ls: 0.0237 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  183 |OrigR: 697.0 ShpR:1606.7 |X:  804.0( 810.0) AvgX100: 315.2 |AvgR: 624.0( 624.0)  0 |Ls: 0.0275 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  184 |OrigR: 213.0 ShpR: 559.3 |X:  275.0( 810.0) AvgX100: 316.0 |AvgR: 625.6( 625.6)  0 |Ls: 0.0361 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  185 |OrigR: 633.0 ShpR:1434.3 |X:  702.0( 810.0) AvgX100: 320.9 |AvgR: 635.7( 635.7)  0 |Ls: 0.0329 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  186 |OrigR: 212.0 ShpR: 554.7 |X:  273.0( 810.0) AvgX100: 321.0 |AvgR: 635.8( 635.8)  0 |Ls: 0.0319 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  187 |OrigR: 389.0 ShpR: 925.4 |X:  453.0( 810.0) AvgX100: 323.5 |AvgR: 641.0( 641.0)  0 |Ls: 0.0358 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  188 |OrigR: 212.0 ShpR: 557.7 |X:  275.0( 810.0) AvgX100: 324.2 |AvgR: 642.5( 642.5)  0 |Ls: 0.0363 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  189 |OrigR: 213.0 ShpR: 559.3 |X:  275.0( 810.0) AvgX100: 325.0 |AvgR: 644.0( 644.0)  0 |Ls: 0.0378 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  190 |OrigR: 208.0 ShpR: 548.8 |X:  270.0( 810.0) AvgX100: 323.1 |AvgR: 640.1( 644.0)  1 |Ls: 0.0345 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  191 |OrigR: 246.0 ShpR: 628.6 |X:  309.0( 810.0) AvgX100: 324.1 |AvgR: 642.3( 644.0)  2 |Ls: 0.0329 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  192 |OrigR: 213.0 ShpR: 559.3 |X:  275.0( 810.0) AvgX100: 325.1 |AvgR: 644.3( 644.3)  0 |Ls: 0.0297 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  193 |OrigR: 143.0 ShpR: 409.3 |X:  202.0( 810.0) AvgX100: 322.6 |AvgR: 639.2( 644.3)  1 |Ls: 0.0256 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  194 |OrigR: 633.0 ShpR:1435.8 |X:  704.0( 810.0) AvgX100: 327.6 |AvgR: 649.4( 649.4)  0 |Ls: 0.0342 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  195 |OrigR: 389.0 ShpR: 925.4 |X:  453.0( 810.0) AvgX100: 330.1 |AvgR: 654.6( 654.6)  0 |Ls: 0.0300 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  196 |OrigR: 248.0 ShpR: 632.8 |X:  311.0( 810.0) AvgX100: 331.2 |AvgR: 656.7( 656.7)  0 |Ls: 0.0410 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  197 |OrigR: 385.0 ShpR: 917.0 |X:  449.0( 810.0) AvgX100: 333.6 |AvgR: 661.7( 661.7)  0 |Ls: 0.0317 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  198 |OrigR: 210.0 ShpR: 553.0 |X:  272.0( 810.0) AvgX100: 334.3 |AvgR: 663.1( 663.1)  0 |Ls: 0.0318 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  199 |OrigR: 105.0 ShpR: 351.0 |X:  178.0( 810.0) AvgX100: 334.0 |AvgR: 662.5( 663.1)  1 |Ls: 0.0393 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  200 |OrigR: 635.0 ShpR:1439.5 |X:  704.0( 810.0) AvgX100: 339.1 |AvgR: 672.8( 672.8)  0 |Ls: 0.0292 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  201 |OrigR: 143.0 ShpR: 409.3 |X:  202.0( 810.0) AvgX100: 339.1 |AvgR: 673.1( 673.1)  0 |Ls: 0.0400 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  202 |OrigR: 723.0 ShpR:1613.8 |X:  803.0( 810.0) AvgX100: 345.2 |AvgR: 685.2( 685.2)  0 |Ls: 0.0475 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  203 |OrigR: 731.0 ShpR:1635.1 |X:  804.0( 810.0) AvgX100: 351.2 |AvgR: 697.4( 697.4)  0 |Ls: 0.0393 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  204 |OrigR: 633.0 ShpR:1435.8 |X:  703.0( 810.0) AvgX100: 356.2 |AvgR: 707.7( 707.7)  0 |Ls: 0.0423 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  205 |OrigR: 647.0 ShpR:1464.7 |X:  718.0( 810.0) AvgX100: 361.4 |AvgR: 718.3( 718.3)  0 |Ls: 0.0412 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  206 |OrigR: 587.0 ShpR:1265.7 |X:  802.0( 810.0) AvgX100: 367.4 |AvgR: 727.0( 727.0)  0 |Ls: 0.0431 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  207 |OrigR: 621.0 ShpR:1406.6 |X:  690.0( 810.0) AvgX100: 372.3 |AvgR: 736.9( 736.9)  0 |Ls: 0.0353 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  208 |OrigR: 733.0 ShpR:1638.8 |X:  806.0( 810.0) AvgX100: 378.3 |AvgR: 749.1( 749.1)  0 |Ls: 0.0356 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep  209 |OrigR: 633.0 ShpR:1433.8 |X:  703.0( 810.0) AvgX100: 383.4 |AvgR: 759.5( 759.5)  0 |Ls: 0.0334 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
