Command line: train.py --algorithm qrd3qn --world 5 --stage 1 --episodes 20000 --seed 5413 --gamma 0.99 --lr 0.00025 --model_path checkpoints/qrd3qn_w51_final_93_25.pt
================================================================================
Training started at 20260115-102732
Algorithm: QRD3QN
Environment: SuperMarioBros-5-1-v0
Random Seed: 5413
Resuming from checkpoint: checkpoints/qrd3qn_w51_final_93_25.pt
Total episodes: 20000
Batch size: 64, Learning rate: 0.00025
Memory size: 200000, Target update freq: 500
Quantiles: 51, Kappa: 1.0
Config: Gamma 0.99->0.99, Epsilon 1.0->0.015
================================================================================
Ep    1 |OrigR: 123.0 ShpR: 368.3 |X:  184.0( 184.0) AvgX100: 184.0 |AvgR: 368.3( 368.3)  0 |Ls: 0.0000 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  104 |OrigR: 141.0 ShpR: 406.6 |X:  201.0( 812.0) AvgX100: 208.4 |AvgR: 418.6( 418.6)  0 |Ls: 0.0249 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  105 |OrigR: 128.0 ShpR: 381.3 |X:  190.0( 812.0) AvgX100: 208.4 |AvgR: 418.7( 418.7)  0 |Ls: 0.0193 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  106 |OrigR: 209.0 ShpR: 551.9 |X:  272.0( 812.0) AvgX100: 209.3 |AvgR: 420.5( 420.5)  0 |Ls: 0.0254 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  107 |OrigR: 211.0 ShpR: 554.1 |X:  274.0( 812.0) AvgX100: 210.2 |AvgR: 422.4( 422.4)  0 |Ls: 0.0240 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  108 |OrigR: 132.0 ShpR: 391.2 |X:  194.0( 812.0) AvgX100: 210.3 |AvgR: 422.6( 422.6)  0 |Ls: 0.0191 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  109 |OrigR: 210.0 ShpR: 552.5 |X:  272.0( 812.0) AvgX100: 211.2 |AvgR: 424.4( 424.4)  0 |Ls: 0.0242 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  110 |OrigR: 210.0 ShpR: 554.0 |X:  273.0( 812.0) AvgX100: 212.1 |AvgR: 426.3( 426.3)  0 |Ls: 0.0314 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  111 |OrigR: 128.0 ShpR: 381.3 |X:  190.0( 812.0) AvgX100: 212.1 |AvgR: 426.4( 426.4)  0 |Ls: 0.0234 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  112 |OrigR: 213.0 ShpR: 559.8 |X:  277.0( 812.0) AvgX100: 213.1 |AvgR: 428.3( 428.3)  0 |Ls: 0.0215 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  113 |OrigR: 133.0 ShpR: 390.3 |X:  194.0( 812.0) AvgX100: 213.2 |AvgR: 428.6( 428.6)  0 |Ls: 0.0239 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  114 |OrigR: 212.0 ShpR: 557.2 |X:  275.0( 812.0) AvgX100: 214.1 |AvgR: 430.4( 430.4)  0 |Ls: 0.0220 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  115 |OrigR: 127.0 ShpR: 379.2 |X:  189.0( 812.0) AvgX100: 213.3 |AvgR: 429.0( 430.4)  1 |Ls: 0.0235 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  116 |OrigR: 125.0 ShpR: 374.5 |X:  187.0( 812.0) AvgX100: 213.4 |AvgR: 429.0( 430.4)  2 |Ls: 0.0269 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  117 |OrigR: 127.0 ShpR: 378.7 |X:  189.0( 812.0) AvgX100: 213.4 |AvgR: 429.1( 430.4)  3 |Ls: 0.0264 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  118 |OrigR: 136.0 ShpR: 399.6 |X:  198.0( 812.0) AvgX100: 213.6 |AvgR: 429.4( 430.4)  4 |Ls: 0.0255 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  119 |OrigR: 123.0 ShpR: 368.3 |X:  184.0( 812.0) AvgX100: 213.5 |AvgR: 429.4( 430.4)  5 |Ls: 0.0225 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  120 |OrigR: 123.0 ShpR: 368.3 |X:  184.0( 812.0) AvgX100: 213.5 |AvgR: 429.4( 430.4)  6 |Ls: 0.0259 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  121 |OrigR: 212.0 ShpR: 556.7 |X:  274.0( 812.0) AvgX100: 213.7 |AvgR: 429.7( 430.4)  7 |Ls: 0.0393 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  122 |OrigR: 212.0 ShpR: 557.2 |X:  275.0( 812.0) AvgX100: 213.8 |AvgR: 430.1( 430.4)  8 |Ls: 0.0370 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  123 |OrigR: 375.0 ShpR: 898.0 |X:  441.0( 812.0) AvgX100: 216.4 |AvgR: 435.4( 435.4)  0 |Ls: 0.0346 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  124 |OrigR: 392.0 ShpR: 931.2 |X:  456.0( 812.0) AvgX100: 219.1 |AvgR: 441.0( 441.0)  0 |Ls: 0.0333 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  125 |OrigR: 129.0 ShpR: 383.9 |X:  191.0( 812.0) AvgX100: 219.2 |AvgR: 441.2( 441.2)  0 |Ls: 0.0304 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  126 |OrigR: 209.0 ShpR: 550.9 |X:  271.0( 812.0) AvgX100: 220.1 |AvgR: 443.0( 443.0)  0 |Ls: 0.0327 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  127 |OrigR: 213.0 ShpR: 559.3 |X:  275.0( 812.0) AvgX100: 221.0 |AvgR: 445.1( 445.1)  0 |Ls: 0.0279 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  128 |OrigR: 208.0 ShpR: 549.8 |X:  271.0( 812.0) AvgX100: 221.9 |AvgR: 447.0( 447.0)  0 |Ls: 0.0261 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  129 |OrigR: 133.0 ShpR: 392.3 |X:  195.0( 812.0) AvgX100: 221.3 |AvgR: 445.8( 447.0)  1 |Ls: 0.0313 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  130 |OrigR: 134.0 ShpR: 393.4 |X:  195.0( 812.0) AvgX100: 221.4 |AvgR: 446.0( 447.0)  2 |Ls: 0.0256 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  131 |OrigR: 130.0 ShpR: 386.0 |X:  192.0( 812.0) AvgX100: 221.5 |AvgR: 446.2( 447.0)  3 |Ls: 0.0292 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  132 |OrigR: 204.0 ShpR: 538.9 |X:  266.0( 812.0) AvgX100: 222.3 |AvgR: 447.9( 447.9)  0 |Ls: 0.0262 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  133 |OrigR: 209.0 ShpR: 550.9 |X:  271.0( 812.0) AvgX100: 223.2 |AvgR: 449.7( 449.7)  0 |Ls: 0.0283 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  134 |OrigR: 141.0 ShpR: 407.1 |X:  201.0( 812.0) AvgX100: 223.3 |AvgR: 450.1( 450.1)  0 |Ls: 0.0232 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  135 |OrigR: 125.0 ShpR: 372.0 |X:  186.0( 812.0) AvgX100: 223.3 |AvgR: 450.1( 450.1)  1 |Ls: 0.0273 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  136 |OrigR: 614.0 ShpR:1331.4 |X:  807.0( 812.0) AvgX100: 229.6 |AvgR: 459.7( 459.7)  0 |Ls: 0.0326 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  137 |OrigR: 620.0 ShpR:1397.5 |X:  704.0( 812.0) AvgX100: 234.8 |AvgR: 470.0( 470.0)  0 |Ls: 0.0365 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  138 |OrigR: 383.0 ShpR: 908.3 |X:  446.0( 812.0) AvgX100: 237.4 |AvgR: 475.4( 475.4)  0 |Ls: 0.0337 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  139 |OrigR: -31.0 ShpR:  35.9 |X:   40.0( 812.0) AvgX100: 235.9 |AvgR: 472.1( 475.4)  1 |Ls: 0.0324 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  140 |OrigR: 377.0 ShpR: 899.7 |X:  450.0( 812.0) AvgX100: 237.8 |AvgR: 475.8( 475.8)  0 |Ls: 0.0328 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  141 |OrigR:  58.0 ShpR: 231.8 |X:  125.0( 812.0) AvgX100: 237.2 |AvgR: 474.4( 475.8)  1 |Ls: 0.0395 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  142 |OrigR: -22.0 ShpR:  56.3 |X:   49.0( 812.0) AvgX100: 235.1 |AvgR: 469.8( 475.8)  2 |Ls: 0.0576 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  143 |OrigR: 212.0 ShpR: 558.7 |X:  275.0( 812.0) AvgX100: 236.0 |AvgR: 471.7( 475.8)  3 |Ls: 0.0511 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  144 |OrigR: 248.0 ShpR: 632.8 |X:  311.0( 812.0) AvgX100: 237.3 |AvgR: 474.2( 475.8)  4 |Ls: 0.0532 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  145 |OrigR: 386.0 ShpR: 922.1 |X:  452.0( 812.0) AvgX100: 239.9 |AvgR: 479.8( 479.8)  0 |Ls: 0.0590 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  146 |OrigR: 211.0 ShpR: 553.6 |X:  273.0( 812.0) AvgX100: 240.8 |AvgR: 481.7( 481.7)  0 |Ls: 0.0487 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  147 |OrigR: 132.0 ShpR: 391.2 |X:  194.0( 812.0) AvgX100: 240.9 |AvgR: 481.9( 481.9)  0 |Ls: 0.0582 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  148 |OrigR: 141.0 ShpR: 408.6 |X:  202.0( 812.0) AvgX100: 241.1 |AvgR: 482.3( 482.3)  0 |Ls: 0.0501 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  149 |OrigR: 638.0 ShpR:1446.3 |X:  709.0( 812.0) AvgX100: 246.3 |AvgR: 493.0( 493.0)  0 |Ls: 0.0446 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  150 |OrigR: 137.0 ShpR: 399.7 |X:  198.0( 812.0) AvgX100: 246.5 |AvgR: 493.3( 493.3)  0 |Ls: 0.0478 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  151 |OrigR: 139.0 ShpR: 402.4 |X:  199.0( 812.0) AvgX100: 246.7 |AvgR: 493.8( 493.8)  0 |Ls: 0.0455 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  152 |OrigR:  81.0 ShpR: 491.6 |X:  264.0( 812.0) AvgX100: 246.7 |AvgR: 493.5( 493.8)  1 |Ls: 0.0520 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  153 |OrigR: 139.0 ShpR: 403.9 |X:  200.0( 812.0) AvgX100: 246.9 |AvgR: 493.9( 493.9)  0 |Ls: 0.0466 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  154 |OrigR: 129.0 ShpR: 384.4 |X:  191.0( 812.0) AvgX100: 247.0 |AvgR: 494.2( 494.2)  0 |Ls: 0.0579 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  155 |OrigR: 617.0 ShpR:1390.2 |X:  706.0( 812.0) AvgX100: 252.3 |AvgR: 504.5( 504.5)  0 |Ls: 0.0770 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  156 |OrigR: 123.0 ShpR: 499.3 |X:  252.0( 812.0) AvgX100: 253.0 |AvgR: 505.9( 505.9)  0 |Ls: 0.0826 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  157 |OrigR: 208.0 ShpR: 547.8 |X:  270.0( 812.0) AvgX100: 253.8 |AvgR: 507.6( 507.6)  0 |Ls: 0.0699 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  158 |OrigR:  48.0 ShpR: 423.3 |X:  231.0( 812.0) AvgX100: 254.2 |AvgR: 508.1( 508.1)  0 |Ls: 0.0708 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  159 |OrigR: 136.0 ShpR: 397.1 |X:  197.0( 812.0) AvgX100: 254.4 |AvgR: 508.4( 508.4)  0 |Ls: 0.0734 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  160 |OrigR: 131.0 ShpR: 388.6 |X:  193.0( 812.0) AvgX100: 254.4 |AvgR: 508.6( 508.6)  0 |Ls: 0.0624 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  161 |OrigR:  32.0 ShpR:  90.7 |X:  365.0( 812.0) AvgX100: 256.2 |AvgR: 505.7( 508.6)  1 |Ls: 0.0691 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  162 |OrigR: 202.0 ShpR: 531.7 |X:  263.0( 812.0) AvgX100: 257.0 |AvgR: 507.3( 508.6)  2 |Ls: 0.0770 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  163 |OrigR: 131.0 ShpR: 386.6 |X:  192.0( 812.0) AvgX100: 257.1 |AvgR: 507.5( 508.6)  3 |Ls: 0.0608 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  164 |OrigR: 137.0 ShpR: 397.7 |X:  197.0( 812.0) AvgX100: 257.2 |AvgR: 507.8( 508.6)  4 |Ls: 0.0752 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  165 |OrigR: 211.0 ShpR: 554.1 |X:  273.0( 812.0) AvgX100: 257.3 |AvgR: 508.0( 508.6)  5 |Ls: 0.0772 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  166 |OrigR: 556.0 ShpR:1276.6 |X:  626.0( 812.0) AvgX100: 261.6 |AvgR: 516.8( 516.8)  0 |Ls: 0.0742 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  167 |OrigR: 270.0 ShpR: 717.5 |X:  359.0( 812.0) AvgX100: 263.2 |AvgR: 520.1( 520.1)  0 |Ls: 0.0718 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  168 |OrigR: 137.0 ShpR: 397.7 |X:  197.0( 812.0) AvgX100: 263.3 |AvgR: 520.2( 520.2)  0 |Ls: 0.0631 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  169 |OrigR: 211.0 ShpR: 554.6 |X:  273.0( 812.0) AvgX100: 264.1 |AvgR: 521.8( 521.8)  0 |Ls: 0.0700 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  170 |OrigR: 380.0 ShpR: 906.5 |X:  448.0( 812.0) AvgX100: 266.6 |AvgR: 527.0( 527.0)  0 |Ls: 0.0758 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  171 |OrigR: 244.0 ShpR: 678.9 |X:  354.0( 812.0) AvgX100: 268.2 |AvgR: 529.8( 529.8)  0 |Ls: 0.0785 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  172 |OrigR: 206.0 ShpR: 545.6 |X:  269.0( 812.0) AvgX100: 268.9 |AvgR: 531.4( 531.4)  0 |Ls: 0.0935 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  173 |OrigR: 137.0 ShpR: 397.7 |X:  197.0( 812.0) AvgX100: 269.0 |AvgR: 531.4( 531.4)  0 |Ls: 0.0790 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  174 |OrigR: 385.0 ShpR: 918.0 |X:  453.0( 812.0) AvgX100: 271.5 |AvgR: 536.6( 536.6)  0 |Ls: 0.0921 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  175 |OrigR: 474.0 ShpR:1298.9 |X:  690.0( 812.0) AvgX100: 275.7 |AvgR: 544.1( 544.1)  0 |Ls: 0.0868 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  176 |OrigR: 207.0 ShpR: 547.7 |X:  270.0( 812.0) AvgX100: 276.5 |AvgR: 545.7( 545.7)  0 |Ls: 0.0811 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  177 |OrigR: 279.0 ShpR: 685.9 |X:  352.0( 812.0) AvgX100: 278.1 |AvgR: 548.6( 548.6)  0 |Ls: 0.0833 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  178 |OrigR: 388.0 ShpR: 926.3 |X:  454.0( 812.0) AvgX100: 280.6 |AvgR: 553.9( 553.9)  0 |Ls: 0.0967 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  179 |OrigR: 208.0 ShpR: 549.8 |X:  271.0( 812.0) AvgX100: 281.4 |AvgR: 555.6( 555.6)  0 |Ls: 0.1028 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  180 |OrigR: 207.0 ShpR: 543.2 |X:  268.0( 812.0) AvgX100: 282.2 |AvgR: 557.2( 557.2)  0 |Ls: 0.0908 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  181 |OrigR: 329.0 ShpR: 839.9 |X:  422.0( 812.0) AvgX100: 284.4 |AvgR: 561.6( 561.6)  0 |Ls: 0.0950 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  182 |OrigR: 212.0 ShpR: 558.2 |X:  275.0( 812.0) AvgX100: 285.2 |AvgR: 563.1( 563.1)  0 |Ls: 0.0952 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  183 |OrigR: 212.0 ShpR: 558.2 |X:  275.0( 812.0) AvgX100: 285.9 |AvgR: 564.7( 564.7)  0 |Ls: 0.1102 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  184 |OrigR: 196.0 ShpR: 519.6 |X:  258.0( 812.0) AvgX100: 286.5 |AvgR: 565.8( 565.8)  0 |Ls: 0.0954 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  185 |OrigR: 210.0 ShpR: 550.0 |X:  271.0( 812.0) AvgX100: 286.5 |AvgR: 565.8( 565.8)  1 |Ls: 0.1058 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  186 |OrigR: 135.0 ShpR: 393.5 |X:  195.0( 812.0) AvgX100: 286.5 |AvgR: 565.8( 565.8)  2 |Ls: 0.0892 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  187 |OrigR: 212.0 ShpR: 558.2 |X:  275.0( 812.0) AvgX100: 286.5 |AvgR: 565.8( 565.8)  3 |Ls: 0.1045 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  188 |OrigR: 206.0 ShpR: 543.6 |X:  268.0( 812.0) AvgX100: 287.2 |AvgR: 567.1( 567.1)  0 |Ls: 0.0946 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  189 |OrigR: 215.0 ShpR: 558.5 |X:  277.0( 812.0) AvgX100: 287.9 |AvgR: 568.7( 568.7)  0 |Ls: 0.0948 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  190 |OrigR: 137.0 ShpR: 397.7 |X:  197.0( 812.0) AvgX100: 287.9 |AvgR: 568.6( 568.7)  1 |Ls: 0.0919 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  191 |OrigR: 379.0 ShpR: 901.9 |X:  447.0( 812.0) AvgX100: 290.4 |AvgR: 573.6( 573.6)  0 |Ls: 0.1021 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  192 |OrigR: 387.0 ShpR: 922.2 |X:  455.0( 812.0) AvgX100: 293.0 |AvgR: 578.9( 578.9)  0 |Ls: 0.1180 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  193 |OrigR: 381.0 ShpR: 909.6 |X:  446.0( 812.0) AvgX100: 295.4 |AvgR: 583.9( 583.9)  0 |Ls: 0.1464 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  194 |OrigR: 638.0 ShpR:1443.3 |X:  708.0( 812.0) AvgX100: 300.5 |AvgR: 594.3( 594.3)  0 |Ls: 0.1346 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  195 |OrigR: 130.0 ShpR: 384.0 |X:  191.0( 812.0) AvgX100: 300.4 |AvgR: 594.1( 594.3)  1 |Ls: 0.1140 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  196 |OrigR: 734.0 ShpR:1643.4 |X:  808.0( 812.0) AvgX100: 305.8 |AvgR: 605.0( 605.0)  0 |Ls: 0.1269 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  197 |OrigR: 388.0 ShpR: 924.3 |X:  453.0( 812.0) AvgX100: 308.3 |AvgR: 610.3( 610.3)  0 |Ls: 0.1088 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  198 |OrigR: 140.0 ShpR: 403.0 |X:  199.0( 812.0) AvgX100: 302.2 |AvgR: 597.9( 610.3)  1 |Ls: 0.1333 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  199 |OrigR: 738.0 ShpR:1651.3 |X:  817.0( 817.0) AvgX100: 308.4 |AvgR: 610.4( 610.4)  0 |Ls: 0.1291 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  200 |OrigR: 636.0 ShpR:1437.1 |X:  710.0( 817.0) AvgX100: 312.8 |AvgR: 619.3( 619.3)  0 |Ls: 0.1223 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  201 |OrigR: 630.0 ShpR:1426.0 |X:  704.0( 817.0) AvgX100: 315.4 |AvgR: 624.7( 624.7)  0 |Ls: 0.1446 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  202 |OrigR: 255.0 ShpR: 653.0 |X:  690.0( 817.0) AvgX100: 319.6 |AvgR: 625.7( 625.7)  0 |Ls: 0.1303 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  203 |OrigR: 210.0 ShpR: 552.0 |X:  272.0( 817.0) AvgX100: 320.2 |AvgR: 627.1( 627.1)  0 |Ls: 0.1592 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  204 |OrigR: 391.0 ShpR: 931.1 |X:  456.0( 817.0) AvgX100: 322.8 |AvgR: 632.4( 632.4)  0 |Ls: 0.1384 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  205 |OrigR: 374.0 ShpR: 894.4 |X:  440.0( 817.0) AvgX100: 325.3 |AvgR: 637.5( 637.5)  0 |Ls: 0.1472 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  206 |OrigR: 828.0 ShpR:1828.3 |X:  919.0( 919.0) AvgX100: 331.8 |AvgR: 650.3( 650.3)  0 |Ls: 0.1504 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  207 |OrigR: 106.0 ShpR: 330.6 |X:  168.0( 919.0) AvgX100: 330.7 |AvgR: 648.0( 650.3)  1 |Ls: 0.1604 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  208 |OrigR: 184.0 ShpR: 491.4 |X:  245.0( 919.0) AvgX100: 331.2 |AvgR: 649.0( 650.3)  2 |Ls: 0.1430 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep  209 |OrigR: 173.0 ShpR: 468.3 |X:  235.0( 919.0) AvgX100: 330.9 |AvgR: 648.2( 650.3)  3 |Ls: 0.1686 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
